"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018904","ether metabolic process","8/2715","27/18986",0.296296296296296,2.07200054566537,2.27694358490789,0.0307815135600047,0.211430307266995,0.181434505311239,"DHRS7B/CHPT1/SELENOI/PAFAH1B1/PLA2G7/LPCAT2/PLA2G4A/PLA2G10",8
"GO:0021846","cell proliferation in forebrain","8/2715","27/18986",0.296296296296296,2.07200054566537,2.27694358490789,0.0307815135600047,0.211430307266995,0.181434505311239,"NUMBL/FGFR1/NFIB/GLI3/EMX2/FGFR2/FGF8/DISC1",8
"GO:0042278","purine nucleoside metabolic process","8/2715","27/18986",0.296296296296296,2.07200054566537,2.27694358490789,0.0307815135600047,0.211430307266995,0.181434505311239,"HPRT1/DGUOK/MAPDA/GDA/ADK/MACROD2/BLOC1S6/MTAP",8
"GO:0046037","GMP metabolic process","8/2715","27/18986",0.296296296296296,2.07200054566537,2.27694358490789,0.0307815135600047,0.211430307266995,0.181434505311239,"MPP1/MAGI3/HPRT1/GDA/GART/ADK/TJP2/GMPR2",8
"GO:1901017","negative regulation of potassium ion transmembrane transporter activity","8/2715","27/18986",0.296296296296296,2.07200054566537,2.27694358490789,0.0307815135600047,0.211430307266995,0.181434505311239,"CRBN/ACTN2/KCNE4/SUMO1/KCNQ1/NEDD4L/ANK3/CAV1",8
"GO:0051090","regulation of DNA-binding transcription factor activity","65/2715","363/18986",0.179063360881543,1.25219041241141,1.98171026014715,0.0310485681849643,0.212910820887021,0.182704977173708,"PPIA/TRIM8/PARP10/TERF2IP/DVL2/CD200/FLNA/COPS5/PIDD1/HIPK2/NLRC5/BMP7/TRIM37/TCEAL7/ARRB1/TCF3/PSMD10/ERBIN/RHEBL1/PRKD2/MED13/SGK1/UBE2N/PTCH1/IKBKB/PRDX3/ARHGEF2/CHP1/PIAS2/LGALS9/ERC1/TBX6/NFKBIA/ADCY1/S100A12/HSPA1B/NPM1/TRIM38/SUMO1/TRAF6/SMARCA4/HSPA1A/ESR1/ID3/NLRP3/MAP3K13/COMMD1/NFKBIE/CAMK1D/PPARGC1A/LRRC14/BEX1/SIVA1/MAVS/PRKCH/TNFAIP3/HES1/RWDD1/MALT1/PRKCQ/AGT/PLA2G10/RTKN2/G3BP2/PTGIS",65
"GO:0010092","specification of animal organ identity","10/2715","37/18986",0.27027027027027,1.8900004977353,2.21350781088331,0.0312112671069301,0.212910820887021,0.182704977173708,"MEF2C/FGFR1/AXIN2/GLI3/ROBO2/DKK1/FGFR2/TBR1/FGF8/PAX2",10
"GO:0021988","olfactory lobe development","10/2715","37/18986",0.27027027027027,1.8900004977353,2.21350781088331,0.0312112671069301,0.212910820887021,0.182704977173708,"LHX2/SLIT2/LRRK2/SEMA3A/AGTPBP1/ROBO2/CHD7/ATP1A2/RPGRIP1L/ZIC1",10
"GO:0097484","dendrite extension","10/2715","37/18986",0.27027027027027,1.8900004977353,2.21350781088331,0.0312112671069301,0.212910820887021,0.182704977173708,"SYT1/STK11/CYFIP2/CXCR4/RIMS2/SLC9A6/SH3GL2/UNC13A/SYT2/NEDD4L",10
"GO:1904385","cellular response to angiotensin","10/2715","37/18986",0.27027027027027,1.8900004977353,2.21350781088331,0.0312112671069301,0.212910820887021,0.182704977173708,"ACTN2/AGTRAP/AHCYL1/RAP1GDS1/PPP3CA/FAT1/MAP3K7/AGT/BRIP1/CAV1",10
"GO:0051402","neuron apoptotic process","56/2715","307/18986",0.182410423452769,1.27559642713601,1.98860741694107,0.0312535292380481,0.212910820887021,0.182704977173708,"CEBPB/SOD1/MEF2C/SNCA/UNC5B/NSMF/FAM162A/HIPK2/OXR1/PARP2/TUBA1A/PCDHGC3/MCL1/HTR2A/EGR1/RASA1/CDC42/MAP2K7/MAP2K4/TGFB2/BCL2/MSH2/SRPK2/CLN8/ASCL1/NEFL/SLC25A27/RETREG1/GPI/EPHA7/SCN2A/FBXW7/PIGT/CHL1/DLX1/DKK1/TP53/CPEB4/PPARGC1A/CASP10/ANGPT1/ATM/CRH/BRAF/IL6ST/PHB1/RHOA/NLRP1/CORO1A/EPHA4/TNFRSF21/ITGA1/FGF8/COL6A3/ALKBH1/THRB",56
"GO:0048024","regulation of mRNA splicing, via spliceosome","24/2715","114/18986",0.210526315789474,1.47221091402539,2.06567777757169,0.0313360827710454,0.212910820887021,0.182704977173708,"QKI/RNPS1/TRA2A/HSPA8/SAP18/DAZAP1/RBMX/PTBP1/RBM25/REST/SRPK2/PRDX6/CELF1/C1QBP/RBFOX1/ARGLU1/CIRBP/DDX17/WTAP/SNRNP70/RBPMS/RBFOX2/RBM11/CELF2",24
"GO:0010458","exit from mitosis","9/2715","32/18986",0.28125,1.9667817679558,2.23581619622322,0.0313624370682396,0.212910820887021,0.182704977173708,"NFIA/NFIB/MAD2L1BP/PPP2R2D/ANLN/CHMP2A/CDC14A/UBE2S/ZW10",9
"GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","9/2715","32/18986",0.28125,1.9667817679558,2.23581619622322,0.0313624370682396,0.212910820887021,0.182704977173708,"GRIK5/SNAP25/RPH3A/SYT1/CPLX2/SNAP29/RPH3AL/ERC2/SYT2",9
"GO:1901380","negative regulation of potassium ion transmembrane transport","9/2715","32/18986",0.28125,1.9667817679558,2.23581619622322,0.0313624370682396,0.212910820887021,0.182704977173708,"RGS4/CRBN/ACTN2/KCNE4/SUMO1/KCNQ1/NEDD4L/ANK3/CAV1",9
"GO:0034332","adherens junction organization","14/2715","58/18986",0.241379310344828,1.6879659617705,2.14344172033927,0.03137633149914,0.212910820887021,0.182704977173708,"NUMBL/ADD1/CDH18/CDC42/CDH7/RDX/ZNF703/CDH13/CDH12/RAMP2/ABI2/CDH9/CDH8/EPHA4",14
"GO:0072523","purine-containing compound catabolic process","31/2715","155/18986",0.2,1.39860036832413,2.03540083447146,0.0314647434904774,0.213276389740613,0.183018682455443,"ZBTB20/HINT1/PDE4C/LDHA/PGK1/SAMHD1/DDIT4/FLCN/HTR2A/PFKFB3/SUCLA2/HPRT1/ENO2/ACOT7/UCHL1/MAPDA/PPP2CA/PPARA/INSR/NUDT9/GDA/TIGAR/IGF1/GPI/MTOR/PDE1A/NUDT11/PDE10A/GCK/MLYCD/HK2",31
"GO:0043297","apical junction assembly","18/2715","80/18986",0.225,1.57342541436464,2.09944837048843,0.0316054597988651,0.213995300721483,0.183635600908919,"PARD3/WDR1/FRMPD2/MICALL2/CLDN15/EPHA2/IKBKB/RAB13/PECAM1/ECT2/CLDN18/RAMP2/PRKCH/AFDN/RHOA/ABI2/OCLN/MARVELD2",18
"GO:0048568","embryonic organ development","80/2715","458/18986",0.174672489082969,1.22148503783766,1.95995435121331,0.0316595707332258,0.214126888584523,0.183748520287149,"CEBPB/SOD1/CRB2/DVL2/COL27A1/MEF2C/SCRIB/FGFR1/NR2F2/PCSK5/HIPK2/ZFP36L1/MBD3/BMP7/RARRES2/ASB2/BMPR1A/TEAD1/GGNBP2/TAL1/TFEB/SOX9/TCAP/MSX1/CDC42/FOXC1/KITLG/OVOL2/REST/EPHA2/TGFB2/SATB2/NOTCH2/PTCH1/CTHRC1/WHRN/GJA1/CHST11/TRIOBP/APLNR/GLI3/ATP8A2/TBX6/MKKS/YAP1/ZEB1/PBX2/SOBP/BBS7/ID3/CHD7/ALDH1A3/FOXF1/TBX3/TP53/ENG/RBP4/KCNQ1/PDGFRA/THOC5/PLS1/FGFR2/GLI2/FBN1/HES1/SOCS3/ERCC1/TEAD2/ZFPM2/FGF8/RARA/GATA2/WDPCP/ZNF568/PAX2/ZIC1/ST14/UTP25/PHLDA2/MICAL2",80
"GO:0046474","glycerophospholipid biosynthetic process","38/2715","197/18986",0.192893401015228,1.34890390853596,2.01080617212872,0.0318063467560565,0.214884235468981,0.184398421709073,"ITPKB/FIG4/HTR2A/PIGP/CDS2/PIP5K1B/DHRS7B/CHPT1/SLC27A1/CDS1/SELENOI/ACSL3/MTMR14/PIK3C2A/DGKB/SYNJ1/DGKG/SLC30A5/SMG1/SLC44A5/INPPL1/PIGN/GPAM/ETNK1/ATM/INPP5K/BPNT2/MTMR4/HYCC1/LPCAT2/PLA2G4A/MBOAT7/MTMR2/INPP4B/PIKFYVE/MTMR1/MTMR6/LCAT",38
"GO:0008361","regulation of cell size","35/2715","179/18986",0.195530726256983,1.3673467288085,2.01709347828252,0.0318843566372396,0.214940941304536,0.184447082638318,"MACF1/RUFY3/WNK1/AQP1/SEMA6D/CTTN/GPRC5B/SEMA3F/SLC12A7/AQP11/CLN8/GOLGA4/SEMA3A/CDKL5/RDX/MAP1B/PAFAH1B1/MTOR/EPHA7/RET/ARHGAP5/XK/EFNA5/MAP3K13/LARS1/SLC12A5/SHANK3/FGF13/PLXNA3/AQP4/RHOA/IQGAP3/MAP3K7/TRIM46/DISC1",35
"GO:1903169","regulation of calcium ion transmembrane transport","35/2715","179/18986",0.195530726256983,1.3673467288085,2.01709347828252,0.0318843566372396,0.214940941304536,0.184447082638318,"CACNB2/SNCA/GSTO1/FYN/CALM2/SPG7/VMP1/GNB5/BCL2/CALM1/PPP3CA/APLNR/ASPH/LYN/CRACR2A/ATG5/FKBP1A/SUMO1/PPP3CB/CACNB4/VDAC1/CHD7/HSPA2/ATP1A2/PPP3R1/GRIN1/AFG3L2/SLN/P2RY6/FKBP1B/AHNAK/PPP3CC/CORO1A/AKAP5/CAV1",35
"GO:0033044","regulation of chromosome organization","48/2715","258/18986",0.186046511627907,1.30102359844105,1.98860162884083,0.0319998759601093,0.215484442806625,0.184913477108638,"ATF7IP/TERF2IP/INO80D/CCT2/LMNA/DYNC1LI1/SUB1/SLF2/CCT4/ZNF207/IK/TAL1/MAP3K20/MAP2K7/AXIN2/CUL3/DPF3/KLF4/NVL/CCNB1/MAD2L1BP/MPHOSPH8/ATR/ANAPC5/NUMA1/ATF7IP2/SMG1/SPDL1/DHX36/SMARCA4/UCHL5/MAD2L1/PCID2/TP53/ATM/CCT7/SLF1/TEX14/TRAPPC12/ERCC1/RIOK2/ATRX/SMARCA2/MCPH1/FEN1/PRKCQ/ZW10/ACTL6B",48
"GO:0048738","cardiac muscle tissue development","47/2715","252/18986",0.186507936507937,1.30425034347686,1.98609118930346,0.0322750293884664,0.217100551714357,0.186300307237174,"RGS4/MEF2C/FGFR1/LMNA/PARP2/MBD3/BMP7/ASB2/BMPR1A/TCAP/ACTN2/MSX1/CDC42/FOXC1/MAP2K4/NDUFV2/TGFB2/NOTCH2/VGLL4/NRG1/PPARA/GJA1/PRKAR1A/YAP1/PTCD2/FHOD3/NOX4/IGF1/MTOR/HOPX/ATG5/FKBP1A/PDLIM5/CHD7/RGS2/TPM1/DKK1/TBX3/ENG/RBP4/SYNE1/FHL2/PDGFRA/FGFR2/ZFPM2/FGF8/RARA",47
"GO:0010811","positive regulation of cell-substrate adhesion","26/2715","126/18986",0.206349206349206,1.44300038001695,2.03798799910421,0.0325090203717804,0.21843656234575,0.187446776875943,"ITGB1BP1/FLNA/MAP4K4/RIN2/CDC42/FBLN1/OLFM4/TRIOBP/PREX1/C1QBP/EFEMP2/CDH13/ARHGEF7/DAG1/ITGA6/FOXF1/PPM1F/BRAF/SKAP1/RREB1/CD36/SDC4/POLDIP2/ABI3BP/NPNT/DISC1",26
"GO:0046620","regulation of organ growth","22/2715","103/18986",0.213592233009709,1.49365087879275,2.05204143302853,0.0328855931621774,0.220060146985789,0.188840022148129,"RGS4/LATS2/SOD1/MEF2C/FGFR1/ACACB/PARP2/BMPR1A/YBX3/FOXC1/VGLL4/NRG1/PPARA/YAP1/WWC1/IGF1/RGS2/RBP4/FGFR2/ZFPM2/FGF8/MAEL",22
"GO:2000177","regulation of neural precursor cell proliferation","22/2715","103/18986",0.213592233009709,1.49365087879275,2.05204143302853,0.0328855931621774,0.220060146985789,0.188840022148129,"LHX2/FLNA/FOXO1/NAP1L1/VCAN/ID4/LRRK2/GLI3/ASCL1/ADGRG1/KIFAP3/LYN/GPR37L1/TOX/PTN/SOX10/TP53/HAPLN1/RHOA/EMX1/GATA2/DISC1",22
"GO:0030834","regulation of actin filament depolymerization","13/2715","53/18986",0.245283018867925,1.71526460266166,2.1299923592352,0.0330005700444862,0.220060146985789,0.188840022148129,"CAPZB/SPTAN1/WDR1/AVIL/ADD1/ADD3/ACTN2/GSN/TRIOBP/DSTN/RDX/ADD2/TMOD1",13
"GO:0032387","negative regulation of intracellular transport","13/2715","53/18986",0.245283018867925,1.71526460266166,2.1299923592352,0.0330005700444862,0.220060146985789,0.188840022148129,"TXN/ERLEC1/VPS35/SNX3/LRRK2/SVIP/CHP1/MAP1B/ARHGAP1/SUMO1/ANGPT1/MTMR4/CD36",13
"GO:0060324","face development","13/2715","53/18986",0.245283018867925,1.71526460266166,2.1299923592352,0.0330005700444862,0.220060146985789,0.188840022148129,"CSRNP1/RAF1/COL1A1/MSX1/ASPH/MKKS/CHD7/ALDH1A3/DKK1/RAB3GAP1/PDGFRA/BRAF/RARA",13
"GO:1903170","negative regulation of calcium ion transmembrane transport","13/2715","53/18986",0.245283018867925,1.71526460266166,2.1299923592352,0.0330005700444862,0.220060146985789,0.188840022148129,"GSTO1/CALM2/GNB5/BCL2/CALM1/PPP3CA/PPP3CB/VDAC1/ATP1A2/PPP3R1/SLN/FKBP1B/PPP3CC",13
"GO:0035050","embryonic heart tube development","19/2715","86/18986",0.22093023255814,1.54496552314874,2.06904743069141,0.0330357500009435,0.220060146985789,0.188840022148129,"DVL2/MEF2C/ASB2/CDC42/FOXC1/OVOL2/NOTCH2/GJA1/APLNR/TBX6/MKKS/YAP1/BBS7/TBX3/ENG/HES1/TEAD2/FGF8/MICAL2",19
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","19/2715","86/18986",0.22093023255814,1.54496552314874,2.06904743069141,0.0330357500009435,0.220060146985789,0.188840022148129,"HINT1/HIPK2/DDIT4/PTTG1IP/IFI16/MSX1/STK11/TAF9/BCL2/MSH2/TAF9B/MUC1/ARMC10/ZNF385B/CD44/TP53/URI1/RPS27L/EIF5A",19
"GO:0050768","negative regulation of neurogenesis","28/2715","138/18986",0.202898550724638,1.41886993887955,2.01729399247622,0.0333378020492192,0.221832896178802,0.190361269868159,"LHX2/RUFY3/SEMA6D/BMP7/BMPR1A/SEMA3F/CTDSP1/ID4/REST/PPP3CA/LRP4/B2M/SEMA3A/KIFAP3/EPHA7/GPR37L1/PTN/DAAM2/DLX1/MCF2/SOX10/TP53/FGF13/PLXNA3/HES1/TRIM46/GATA2/GORASP1",28
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","23/2715","109/18986",0.211009174311927,1.47558754456215,2.03404393009244,0.0337077445124583,0.222992654491927,0.19135649225866,"CRB2/HIPK2/CREBBP/BMP7/BMPR1A/FLCN/MSX1/STK11/TGFB2/NOTCH2/GLCE/ELAPOR2/NUMA1/HSP90AB1/NGLY1/ENG/TSC22D1/ATOH8/HES1/SCUBE3/TGFB1I1/NPNT/FOXD1",23
"GO:0042273","ribosomal large subunit biogenesis","15/2715","64/18986",0.234375,1.63898480662983,2.09160704030339,0.0338681114822118,0.222992654491927,0.19135649225866,"NSA2/ZNHIT3/RPL35A/NVL/RSL24D1/EBNA1BP2/RPF1/MALSU1/NPM1/HEATR3/ZNF622/DDX18/NOP16/NOL9/MRTO4",15
"GO:0046824","positive regulation of nucleocytoplasmic transport","15/2715","64/18986",0.234375,1.63898480662983,2.09160704030339,0.0338681114822118,0.222992654491927,0.19135649225866,"FLNA/ANP32B/BAG3/RAN/RAPGEF3/GLI3/EFCAB7/IPO5/ECT2/PPM1A/CPSF6/MAVS/PTGS2/RIOK2/ZIC1",15
"GO:0001710","mesodermal cell fate commitment","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"FGFR1/BMPR1A/KLF4/TBX6/DKK1/PAX2",6
"GO:0010517","regulation of phospholipase activity","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"SNCA/FGFR1/FGFR3/RGS2/FGFR2/CCL5",6
"GO:0015936","coenzyme A metabolic process","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"PANK2/ACOT7/HMGCR/PPCS/CROT/PANK3",6
"GO:0016264","gap junction assembly","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"GJA1/APLNR/CNTNAP2/HOPX/AGT/CAV1",6
"GO:0032148","activation of protein kinase B activity","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"PPIA/ITGB1BP1/NRG1/INSR/NTRK3/IGF1",6
"GO:0048368","lateral mesoderm development","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"FGFR1/NOMO3/BMPR1A/YAP1/FOXF1/TEAD2",6
"GO:0072578","neurotransmitter-gated ion channel clustering","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"GLRB/NRXN1/FRRS1L/SHANK3/GPHN/SLC7A11",6
"GO:0090281","negative regulation of calcium ion import","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"PPP3CA/PPP3CB/PPP3R1/SLN/HES1/PPP3CC",6
"GO:0099638","endosome to plasma membrane protein transport","6/2715","18/18986",0.333333333333333,2.33100061387354,2.30773976228937,0.033960939885017,0.222992654491927,0.19135649225866,"SCRIB/RAB11A/VPS35/NSG1/AKAP5/LRRC7",6
"GO:0051701","biological process involved in interaction with host","39/2715","204/18986",0.191176470588235,1.33689741089806,1.97617287631496,0.0339815526926159,0.222992654491927,0.19135649225866,"PPIA/TRIM8/CHMP5/SNX3/HTR2A/VAPA/CXCR4/EPHA2/ITGB5/GSN/FBLN1/PPARA/INSR/LGALS9/HSPA1B/IFIT1/TRIM38/EXOC2/CD81/HSPA1A/HSP90AB1/DAG1/LGALS1/EXOC7/IFITM1/NECTIN3/INHBB/ARL8B/SIVA1/CHMP2B/CHMP2A/PHB1/PPID/IDE/IFITM3/TRIM58/TRIM10/PIKFYVE/CAV1",39
"GO:0060041","retina development in camera-type eye","34/2715","174/18986",0.195402298850575,1.36644863571897,1.98359654616996,0.0343148075639937,0.224940484827666,0.193027982207112,"LHX2/NFIA/CRB2/ZHX2/HIPK2/ATP2B2/NFIB/SOX9/TGFB2/RHOJ/CLN8/TMEM135/PER1/TCIRG1/ATP8A2/AGTPBP1/RET/SMARCA4/DLX1/PRPH2/CHD7/NECTIN3/CALB1/SERPINF1/RBP4/PDGFRA/HES1/RPGRIP1L/DRAM2/ATOH7/PAX2/RS1/THRB/SOX8",34
"GO:0070849","response to epidermal growth factor","12/2715","48/18986",0.25,1.74825046040516,2.12023329658704,0.0345528586814039,0.225781907256793,0.19375003130291,"SPG21/ZFP36L1/SOX9/COL1A1/FOXC1/ZFP36L2/ASCL1/ERBB2/SYAP1/INPP5K/BLOC1S6/PAX2",12
"GO:0071526","semaphorin-plexin signaling pathway","12/2715","48/18986",0.25,1.74825046040516,2.12023329658704,0.0345528586814039,0.225781907256793,0.19375003130291,"SEMA4C/FLNA/SEMA6D/SEMA3F/SEMA3A/PLXNB1/ERBB2/PLXNA3/PLXNB2/RHOA/ARHGDIA/NRP2",12
"GO:0090224","regulation of spindle organization","12/2715","48/18986",0.25,1.74825046040516,2.12023329658704,0.0345528586814039,0.225781907256793,0.19375003130291,"CLTC/CHMP5/EML3/DYNC1H1/CCSAP/NUMA1/HSPA1B/MAP9/TPX2/HSPA1A/CHMP2B/CHMP2A",12
"GO:0031331","positive regulation of cellular catabolic process","44/2715","235/18986",0.187234042553191,1.30932800438854,1.94905479619284,0.0351941280297361,0.229729112667675,0.197137243242118,"ZBTB20/TRIM8/SNCA/SLC25A5/FOXO1/C9orf72/ADAM9/SCOC/FLCN/HTR2A/TFEB/BAG3/SLC25A4/STK11/TNFRSF1B/UCHL1/LRRK2/PPARA/PIK3C2A/INSR/SVIP/TP53INP1/NRDC/GPLD1/PAFAH1B2/IGF1/MTOR/TRIM38/CDC37/VDAC1/SQSTM1/RAB3GAP1/ENDOG/CAMKK2/PLIN5/MAP3K7/SESN3/SNX4/TMEM59/DCN/CSNK2A1/TRIM58/TSC2/HK2",44
"GO:1901874","negative regulation of post-translational protein modification","21/2715","98/18986",0.214285714285714,1.49850039463299,2.02101088420319,0.0353487052364738,0.230494461283238,0.197794011182581,"PPIA/PARP10/WNK1/FYN/FLCN/ARRB1/BEX4/SOX4/CHP1/BEX3/MINAR1/HSPA1B/CEP63/ATG5/HSPA1A/SQSTM1/MAD2L1/BEX1/TNFAIP3/CAV1/CEP78",21
"GO:0046928","regulation of neurotransmitter secretion","18/2715","81/18986",0.222222222222222,1.55400040924903,2.04102041780657,0.0353878081179837,0.230506028616613,0.19780393744829,"MEF2C/SNCA/SV2B/PRKCB/SYT1/ATP2A2/LRRK2/PPFIA2/RIMS2/SV2C/GPR158/CACNB4/PREPL/RIMS3/RAB3GAP1/BRAF/SYT2/P2RY1",18
"GO:0038093","Fc receptor signaling pathway","14/2715","59/18986",0.23728813559322,1.65935636919811,2.07199362865541,0.0359060610876982,0.233239034879798,0.200149209731073,"PAK1/FYN/FCER1A/MAP2K7/MAP2K4/MAPK9/IKBKB/MAPK10/LYN/TRAF6/PTK2/FGR/MAP3K7/PRKCQ",14
"GO:0050850","positive regulation of calcium-mediated signaling","14/2715","59/18986",0.23728813559322,1.65935636919811,2.07199362865541,0.0359060610876982,0.233239034879798,0.200149209731073,"HINT1/SPPL3/PCP4/PTBP1/CAMTA1/PPP3CA/NEGR1/IGF1/CDH13/PPP3CB/PPP3R1/PDGFRA/PPP3CC/AKAP5",14
"GO:0051938","L-glutamate import","11/2715","43/18986",0.255813953488372,1.78890744785644,2.11552907973196,0.0359584714502944,0.233239034879798,0.200149209731073,"SLC25A12/TTYH2/SLC25A18/CLN8/SLC1A6/KCNJ10/ATP1A2/RAB3GAP1/SLC3A1/SLC1A4/SLC7A11",11
"GO:0060412","ventricular septum morphogenesis","11/2715","43/18986",0.255813953488372,1.78890744785644,2.11552907973196,0.0359584714502944,0.233239034879798,0.200149209731073,"BMPR1A/SLIT2/TGFB2/SOX4/APLNR/ADAMTS19/ROBO2/TBX3/FGFR2/HES1/ZFPM2",11
"GO:0033157","regulation of intracellular protein transport","30/2715","151/18986",0.198675496688742,1.38933811422926,1.96207533147381,0.0366923589809387,0.234982680486815,0.201645482816216,"TXN/FLNA/ERLEC1/ANP32B/RUFY3/BAG3/CDC42/RAN/SVIP/CHP1/RAPGEF3/ASPH/GLI3/SEPTIN8/GCC2/TMEM30A/EFCAB7/SEC16B/SUMO1/CD81/IPO5/ECT2/PPM1A/ANGPT1/CHRM1/MAVS/PTGS2/CD36/AKAP5/ZIC1",30
"GO:0060078","regulation of postsynaptic membrane potential","30/2715","151/18986",0.198675496688742,1.38933811422926,1.96207533147381,0.0366923589809387,0.234982680486815,0.201645482816216,"RGS4/MEF2C/SNCA/GLRB/GRIK5/GABRA1/GRIA4/GABRG2/LRRK2/PPP3CA/RIMS2/KCND2/NRXN1/NETO1/GABRA4/GRIN3A/SLC8A3/TMEM25/SHANK3/RAB3GAP1/GRIN2A/SYNE1/GRIN1/CHRM1/KCNA1/MTMR2/GABRB2/GABRA5/GABRD/GRIA3",30
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"PAK1/CREBBP/FYN/IKBKB/LYN/TRAF6/MAP3K7",7
"GO:0032253","dense core granule localization","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"KIF1B/SNAP25/CADPS/PPFIA2/KIF1C/UNC13A/TRIM46",7
"GO:0051905","establishment of pigment granule localization","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"RAB11A/MKKS/ARL6/BBS7/BLOC1S6/RAB1A/MYO5A",7
"GO:0071359","cellular response to dsRNA","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"RIOK3/NPM1/IFIT1/MAVS/PQBP1/FLOT1/CAV1",7
"GO:0099188","postsynaptic cytoskeleton organization","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"INA/EZR/SRCIN1/ACTN2/NEFL/NEFH/WASF2",7
"GO:0150105","protein localization to cell-cell junction","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"SCRIB/FLNA/MAPK9/LSR/PECAM1/HEPACAM/TJP2",7
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"PTTG1IP/TAF9/BCL2/TAF9B/MUC1/ARMC10/CD44",7
"GO:1990840","response to lectin","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"PAK1/CREBBP/FYN/IKBKB/LYN/TRAF6/MAP3K7",7
"GO:1990858","cellular response to lectin","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"PAK1/CREBBP/FYN/IKBKB/LYN/TRAF6/MAP3K7",7
"GO:2000114","regulation of establishment of cell polarity","7/2715","23/18986",0.304347826086957,2.12830490831932,2.21166817185756,0.0367916993472888,0.234982680486815,0.201645482816216,"RUFY3/CYRIB/GSN/KANK1/PLEKHG3/WDPCP/RICTOR",7
"GO:0045913","positive regulation of carbohydrate metabolic process","19/2715","87/18986",0.218390804597701,1.52720729874473,2.01328252079397,0.0367940055042652,0.234982680486815,0.201645482816216,"ZBTB20/SORBS1/SNCA/FOXO1/HTR2A/STK11/ARPP19/UCHL1/PPARA/INSR/GPLD1/IGF1/PPP4R3B/MTOR/PPARGC1A/PPP1R3E/P2RY6/GCK/P2RY1",19
"GO:0006813","potassium ion transport","46/2715","248/18986",0.185483870967742,1.29708905126834,1.92368502913874,0.0367980974948584,0.234982680486815,0.201645482816216,"RGS4/CRBN/FLNA/KLHL24/SNAP25/ATP1B2/AQP1/RGS7/HTR2A/DPP10/GHITM/NSF/KCNIP4/ACTN2/KCNQ5/SLC12A7/KCNV1/CHP1/FXYD6/KCNJ10/KCNK3/KCND2/KCNS2/KCNE4/KCNN3/SLC9A6/SUMO1/KCNH5/ATP1A1/ATP1A2/ATP1A3/SLC12A5/TMCO3/SLC9A7/KCNQ1/KCNJ3/KCNA1/KCNK10/KCNK7/GCK/LETM1/KCNIP2/NEDD4L/ANK3/KCNJ5/CAV1",46
